epoch,open,high,low,close,volume,symbol
2024-01-01T00:00:00.000000,1706.0,1709.15,1692.0,1698.1,7119843.0,HDFCBANK
2024-01-02T00:00:00.000000,1698.8,1702.8,1688.7,1699.1,14621046.0,HDFCBANK
2024-01-03T00:00:00.000000,1702.0,1704.7,1668.95,1672.9,14194881.0,HDFCBANK
2024-01-04T00:00:00.000000,1678.0,1694.95,1670.7,1690.85,13367028.0,HDFCBANK
2024-01-05T00:00:00.000000,1687.15,1704.9,1668.1,1682.2,15944735.0,HDFCBANK
2024-01-08T00:00:00.000000,1678.5,1682.35,1660.0,1663.45,8999235.0,HDFCBANK
2024-01-09T00:00:00.000000,1667.15,1677.8,1646.75,1650.5,12663444.0,HDFCBANK
2024-01-10T00:00:00.000000,1643.0,1659.95,1641.4,1655.95,8057912.0,HDFCBANK
2024-01-11T00:00:00.000000,1660.0,1662.9,1643.0,1649.0,9157005.0,HDFCBANK
2024-01-12T00:00:00.000000,1652.0,1656.0,1633.6,1641.2,9886776.0,HDFCBANK
2024-01-15T00:00:00.000000,1647.7,1680.9,1643.6,1672.8,14160178.0,HDFCBANK
2024-01-16T00:00:00.000000,1673.0,1683.65,1658.1,1679.15,12661250.0,HDFCBANK
2024-01-17T00:00:00.000000,1570.0,1596.8,1528.4,1537.5,85072616.0,HDFCBANK
2024-01-18T00:00:00.000000,1494.0,1515.0,1480.05,1486.15,80535464.0,HDFCBANK
2024-01-19T00:00:00.000000,1505.95,1510.25,1468.4,1470.65,54800268.0,HDFCBANK
2024-01-20T00:00:00.000000,1483.2,1495.7,1476.0,1478.85,12920293.0,HDFCBANK
2024-01-23T00:00:00.000000,1465.0,1474.7,1425.0,1427.35,57734700.0,HDFCBANK
2024-01-24T00:00:00.000000,1380.25,1458.45,1380.25,1455.9,43002200.0,HDFCBANK
2024-01-25T00:00:00.000000,1452.5,1457.35,1419.4,1434.9,49470930.0,HDFCBANK
2024-01-29T00:00:00.000000,1448.05,1462.8,1445.8,1454.65,32822748.0,HDFCBANK
2024-01-30T00:00:00.000000,1454.55,1463.2,1440.9,1444.3,20864384.0,HDFCBANK
2024-01-31T00:00:00.000000,1439.5,1474.95,1436.8,1462.55,32880520.0,HDFCBANK
2024-02-01T00:00:00.000000,1465.05,1473.6,1456.05,1466.35,16345370.0,HDFCBANK
2024-02-02T00:00:00.000000,1475.0,1480.85,1442.05,1446.15,22433876.0,HDFCBANK
2024-02-05T00:00:00.000000,1446.0,1451.9,1434.05,1444.85,19302524.0,HDFCBANK
2024-02-06T00:00:00.000000,1445.55,1449.7,1432.6,1444.1,20537870.0,HDFCBANK
2024-02-07T00:00:00.000000,1453.0,1453.8,1426.65,1429.95,27418544.0,HDFCBANK
2024-02-08T00:00:00.000000,1429.85,1438.95,1400.5,1403.05,34553064.0,HDFCBANK
2024-02-09T00:00:00.000000,1392.15,1414.2,1387.0,1403.6,28321062.0,HDFCBANK
2024-02-12T00:00:00.000000,1399.65,1413.65,1383.35,1390.0,17223906.0,HDFCBANK
2024-02-13T00:00:00.000000,1391.95,1404.35,1384.35,1394.45,28790496.0,HDFCBANK
2024-02-14T00:00:00.000000,1376.0,1391.5,1363.55,1384.05,45660404.0,HDFCBANK
2024-02-15T00:00:00.000000,1385.0,1415.5,1384.35,1414.05,20792472.0,HDFCBANK
2024-02-16T00:00:00.000000,1423.9,1427.7,1408.45,1419.9,16087871.0,HDFCBANK
2024-02-19T00:00:00.000000,1429.0,1429.0,1415.2,1417.1,17225878.0,HDFCBANK
2024-02-20T00:00:00.000000,1415.0,1457.25,1411.8,1454.3,28066754.0,HDFCBANK
2024-02-21T00:00:00.000000,1464.0,1464.0,1435.0,1439.15,22946568.0,HDFCBANK
2024-02-22T00:00:00.000000,1417.75,1428.8,1412.2,1419.55,25280440.0,HDFCBANK
2024-02-23T00:00:00.000000,1422.55,1433.9,1418.0,1420.6,14916726.0,HDFCBANK
2024-02-26T00:00:00.000000,1413.55,1434.85,1413.55,1422.3,11753435.0,HDFCBANK
2024-02-27T00:00:00.000000,1413.55,1426.7,1413.05,1420.15,16043575.0,HDFCBANK
2024-02-28T00:00:00.000000,1420.15,1424.2,1404.0,1409.4,12660993.0,HDFCBANK
2024-02-29T00:00:00.000000,1402.1,1410.4,1397.3,1403.4,26647850.0,HDFCBANK
2024-03-01T00:00:00.000000,1400.0,1432.75,1400.0,1430.75,17369448.0,HDFCBANK
2024-03-02T00:00:00.000000,1434.55,1436.0,1428.1,1430.75,895265.0,HDFCBANK
2024-03-04T00:00:00.000000,1430.95,1437.0,1424.3,1432.7,17808236.0,HDFCBANK
2024-03-05T00:00:00.000000,1422.0,1443.0,1421.65,1440.85,18995836.0,HDFCBANK
2024-03-06T00:00:00.000000,1433.55,1452.85,1433.55,1442.6,21204764.0,HDFCBANK
2024-03-07T00:00:00.000000,1445.5,1451.05,1441.4,1446.1,24674024.0,HDFCBANK
2024-03-11T00:00:00.000000,1430.0,1445.95,1423.0,1427.8,25265548.0,HDFCBANK
2024-03-12T00:00:00.000000,1434.0,1464.0,1429.25,1459.55,32709228.0,HDFCBANK
2024-03-13T00:00:00.000000,1465.5,1471.6,1450.1,1460.4,31533728.0,HDFCBANK
2024-03-14T00:00:00.000000,1462.1,1466.0,1444.3,1455.45,26216080.0,HDFCBANK
2024-03-15T00:00:00.000000,1450.0,1459.3,1442.25,1452.65,71806904.0,HDFCBANK
2024-03-18T00:00:00.000000,1447.0,1456.0,1435.8,1446.05,10718928.0,HDFCBANK
2024-03-19T00:00:00.000000,1435.5,1452.4,1435.5,1449.35,18091796.0,HDFCBANK
2024-03-20T00:00:00.000000,1449.05,1451.65,1424.65,1431.05,21803048.0,HDFCBANK
2024-03-21T00:00:00.000000,1442.6,1451.25,1438.3,1445.75,14461430.0,HDFCBANK
2024-03-22T00:00:00.000000,1441.0,1450.75,1437.75,1442.85,22990164.0,HDFCBANK
2024-03-26T00:00:00.000000,1427.2,1437.95,1422.15,1425.4,28422144.0,HDFCBANK
2024-03-27T00:00:00.000000,1423.55,1447.95,1421.25,1440.7,31084334.0,HDFCBANK
2024-03-28T00:00:00.000000,1440.7,1460.5,1440.7,1447.9,27796072.0,HDFCBANK
2024-04-01T00:00:00.000000,1458.0,1473.8,1455.6,1470.5,12599785.0,HDFCBANK
2024-04-02T00:00:00.000000,1465.15,1494.85,1463.25,1480.15,20612724.0,HDFCBANK
2024-04-03T00:00:00.000000,1472.1,1495.65,1471.4,1482.3,22792192.0,HDFCBANK
2024-04-04T00:00:00.000000,1504.0,1530.0,1504.0,1527.6,44467532.0,HDFCBANK
2024-04-05T00:00:00.000000,1539.0,1554.5,1530.15,1549.55,29527952.0,HDFCBANK
2024-04-08T00:00:00.000000,1554.95,1557.25,1541.55,1546.6,10241470.0,HDFCBANK
2024-04-09T00:00:00.000000,1554.85,1554.85,1540.3,1548.55,10942247.0,HDFCBANK
2024-04-10T00:00:00.000000,1549.9,1549.9,1532.95,1536.35,13903700.0,HDFCBANK
2024-04-12T00:00:00.000000,1521.0,1529.85,1513.45,1518.95,20542104.0,HDFCBANK
2024-04-15T00:00:00.000000,1497.55,1510.0,1492.05,1494.7,11707624.0,HDFCBANK
2024-04-16T00:00:00.000000,1487.0,1512.9,1482.25,1509.25,10372443.0,HDFCBANK
2024-04-18T00:00:00.000000,1509.8,1518.85,1491.05,1494.7,17117442.0,HDFCBANK
2024-04-19T00:00:00.000000,1486.55,1534.95,1480.25,1531.3,17288216.0,HDFCBANK
2024-04-22T00:00:00.000000,1557.4,1557.4,1508.3,1512.2,21149220.0,HDFCBANK
2024-04-23T00:00:00.000000,1526.3,1526.5,1503.25,1507.6,13413530.0,HDFCBANK
2024-04-24T00:00:00.000000,1515.0,1521.75,1509.05,1511.7,11220790.0,HDFCBANK
2024-04-25T00:00:00.000000,1506.25,1519.7,1506.25,1510.75,17722602.0,HDFCBANK
2024-04-26T00:00:00.000000,1519.8,1528.0,1505.55,1509.8,12427347.0,HDFCBANK
2024-04-29T00:00:00.000000,1515.0,1534.45,1506.55,1529.5,18046676.0,HDFCBANK
2024-04-30T00:00:00.000000,1529.2,1539.5,1514.9,1520.1,26153692.0,HDFCBANK
2024-05-02T00:00:00.000000,1522.0,1537.0,1520.35,1532.25,16737503.0,HDFCBANK
2024-05-03T00:00:00.000000,1533.25,1540.6,1507.2,1519.6,15932621.0,HDFCBANK
2024-05-06T00:00:00.000000,1522.0,1534.5,1517.15,1522.65,14396698.0,HDFCBANK
2024-05-07T00:00:00.000000,1521.95,1524.05,1504.15,1506.15,14240301.0,HDFCBANK
2024-05-08T00:00:00.000000,1495.95,1496.95,1480.35,1482.65,20843932.0,HDFCBANK
2024-05-09T00:00:00.000000,1474.95,1486.75,1445.3,1447.5,23140640.0,HDFCBANK
2024-05-10T00:00:00.000000,1439.0,1451.95,1426.8,1437.9,13638304.0,HDFCBANK
2024-05-13T00:00:00.000000,1432.0,1459.8,1430.3,1455.25,13523601.0,HDFCBANK
2024-05-14T00:00:00.000000,1452.25,1465.5,1450.3,1460.95,12832571.0,HDFCBANK
2024-05-15T00:00:00.000000,1459.7,1459.7,1435.8,1438.5,19465998.0,HDFCBANK
2024-05-16T00:00:00.000000,1446.05,1462.55,1435.5,1460.25,17472618.0,HDFCBANK
2024-05-17T00:00:00.000000,1446.2,1468.0,1446.2,1464.1,10460095.0,HDFCBANK
2024-05-18T00:00:00.000000,1466.0,1467.1,1463.05,1466.05,528557.0,HDFCBANK
2024-05-21T00:00:00.000000,1450.1,1469.7,1450.1,1458.8,21884988.0,HDFCBANK
2024-05-22T00:00:00.000000,1457.85,1465.6,1448.15,1459.2,19998140.0,HDFCBANK
2024-05-23T00:00:00.000000,1458.65,1495.65,1457.05,1492.6,20430960.0,HDFCBANK
2024-05-24T00:00:00.000000,1487.5,1519.9,1486.0,1517.2,15530103.0,HDFCBANK
2024-05-27T00:00:00.000000,1523.35,1545.0,1519.05,1527.7,14692720.0,HDFCBANK
2024-05-28T00:00:00.000000,1530.1,1536.05,1524.8,1530.5,13954452.0,HDFCBANK
2024-05-29T00:00:00.000000,1518.0,1523.85,1501.25,1508.3,17573852.0,HDFCBANK
2024-05-30T00:00:00.000000,1499.2,1523.6,1497.65,1514.85,16877676.0,HDFCBANK
2024-05-31T00:00:00.000000,1519.0,1536.0,1514.0,1531.55,37039790.0,HDFCBANK
2024-06-03T00:00:00.000000,1599.0,1599.0,1550.0,1572.2,36318628.0,HDFCBANK
2024-06-04T00:00:00.000000,1557.0,1559.0,1454.0,1483.15,44765620.0,HDFCBANK
2024-06-05T00:00:00.000000,1494.05,1559.6,1482.35,1551.8,40815824.0,HDFCBANK
2024-06-06T00:00:00.000000,1564.9,1565.45,1546.6,1559.7,23211436.0,HDFCBANK
2024-06-07T00:00:00.000000,1561.05,1584.35,1552.05,1573.35,18356108.0,HDFCBANK
2024-06-10T00:00:00.000000,1574.0,1580.65,1557.6,1561.3,11227029.0,HDFCBANK
2024-06-11T00:00:00.000000,1556.0,1571.0,1552.2,1564.8,14772663.0,HDFCBANK
2024-06-12T00:00:00.000000,1575.0,1588.3,1566.4,1574.15,19640218.0,HDFCBANK
2024-06-13T00:00:00.000000,1581.75,1585.7,1574.0,1580.75,12060096.0,HDFCBANK
2024-06-14T00:00:00.000000,1584.0,1599.0,1577.7,1596.9,12770277.0,HDFCBANK
2024-06-18T00:00:00.000000,1596.9,1610.5,1589.45,1607.8,16207857.0,HDFCBANK
2024-06-19T00:00:00.000000,1613.4,1669.9,1604.0,1657.85,45065600.0,HDFCBANK
2024-06-20T00:00:00.000000,1669.8,1681.45,1652.0,1669.35,20704372.0,HDFCBANK
2024-06-21T00:00:00.000000,1672.85,1672.85,1643.15,1665.75,25815388.0,HDFCBANK
2024-06-24T00:00:00.000000,1647.0,1675.1,1645.75,1672.4,14272497.0,HDFCBANK
2024-06-25T00:00:00.000000,1671.1,1716.95,1671.1,1711.35,37260776.0,HDFCBANK
2024-06-26T00:00:00.000000,1707.95,1710.9,1691.1,1701.5,23798332.0,HDFCBANK
2024-06-27T00:00:00.000000,1696.1,1713.0,1686.6,1696.15,27537324.0,HDFCBANK
2024-06-28T00:00:00.000000,1697.6,1706.6,1679.0,1683.8,13238023.0,HDFCBANK
2024-07-01T00:00:00.000000,1680.0,1707.3,1680.0,1705.2,10593512.0,HDFCBANK
2024-07-02T00:00:00.000000,1715.0,1734.9,1702.75,1730.6,22960844.0,HDFCBANK
2024-07-03T00:00:00.000000,1791.0,1794.0,1764.65,1768.65,61608900.0,HDFCBANK
2024-07-04T00:00:00.000000,1759.75,1759.75,1724.85,1727.15,22924328.0,HDFCBANK
2024-07-05T00:00:00.000000,1685.0,1685.0,1642.2,1648.1,41121270.0,HDFCBANK
2024-07-08T00:00:00.000000,1645.3,1654.95,1627.15,1635.35,19543900.0,HDFCBANK
2024-07-09T00:00:00.000000,1625.0,1646.7,1620.35,1636.5,24275440.0,HDFCBANK
2024-07-10T00:00:00.000000,1629.95,1640.0,1620.75,1626.1,22753592.0,HDFCBANK
2024-07-11T00:00:00.000000,1623.95,1625.85,1601.0,1621.9,22088536.0,HDFCBANK
2024-07-12T00:00:00.000000,1622.0,1638.4,1611.15,1622.7,28024980.0,HDFCBANK
2024-07-15T00:00:00.000000,1623.5,1629.8,1615.2,1622.1,16687847.0,HDFCBANK
2024-07-16T00:00:00.000000,1620.75,1627.0,1616.8,1619.75,14475162.0,HDFCBANK
2024-07-18T00:00:00.000000,1608.0,1623.95,1599.15,1614.8,16858532.0,HDFCBANK
2024-07-19T00:00:00.000000,1616.0,1623.0,1603.5,1607.3,13001076.0,HDFCBANK
2024-07-22T00:00:00.000000,1617.0,1651.0,1612.65,1642.55,26872412.0,HDFCBANK
2024-07-23T00:00:00.000000,1647.55,1647.8,1605.0,1618.4,26001076.0,HDFCBANK
2024-07-24T00:00:00.000000,1608.15,1621.0,1588.05,1604.05,30864104.0,HDFCBANK
2024-07-25T00:00:00.000000,1593.0,1625.0,1593.0,1616.6,12767866.0,HDFCBANK
2024-07-26T00:00:00.000000,1605.0,1621.75,1596.45,1618.15,21905270.0,HDFCBANK
2024-07-29T00:00:00.000000,1615.0,1631.85,1598.3,1605.05,25500574.0,HDFCBANK
2024-07-30T00:00:00.000000,1602.0,1634.75,1599.0,1615.55,27297916.0,HDFCBANK
2024-07-31T00:00:00.000000,1614.0,1627.9,1609.2,1615.75,18910242.0,HDFCBANK
2024-08-01T00:00:00.000000,1622.9,1650.05,1617.95,1638.8,13107587.0,HDFCBANK
2024-08-02T00:00:00.000000,1631.0,1670.5,1631.0,1659.15,22059620.0,HDFCBANK
2024-08-05T00:00:00.000000,1640.1,1646.0,1601.0,1615.75,20666816.0,HDFCBANK
2024-08-06T00:00:00.000000,1630.0,1632.95,1593.3,1601.2,22558024.0,HDFCBANK
2024-08-07T00:00:00.000000,1617.0,1630.0,1602.2,1623.5,21173132.0,HDFCBANK
2024-08-08T00:00:00.000000,1624.0,1653.3,1619.25,1642.7,16988476.0,HDFCBANK
2024-08-09T00:00:00.000000,1652.0,1662.55,1645.8,1650.2,13322309.0,HDFCBANK
2024-08-12T00:00:00.000000,1652.0,1675.95,1647.35,1660.1,19658098.0,HDFCBANK
2024-08-13T00:00:00.000000,1628.0,1632.4,1601.15,1603.2,27027520.0,HDFCBANK
2024-08-14T00:00:00.000000,1606.5,1613.7,1603.2,1607.8,16167214.0,HDFCBANK
2024-08-16T00:00:00.000000,1628.5,1634.15,1611.0,1632.1,13924623.0,HDFCBANK
2024-08-19T00:00:00.000000,1637.65,1637.65,1623.7,1631.55,9751082.0,HDFCBANK
2024-08-20T00:00:00.000000,1627.45,1646.0,1627.45,1637.7,15567247.0,HDFCBANK
2024-08-21T00:00:00.000000,1628.1,1634.55,1617.8,1625.8,23815452.0,HDFCBANK
2024-08-22T00:00:00.000000,1632.0,1638.3,1628.0,1631.3,10650319.0,HDFCBANK
2024-08-23T00:00:00.000000,1634.0,1634.0,1623.0,1625.05,10166711.0,HDFCBANK
2024-08-26T00:00:00.000000,1632.2,1647.95,1632.2,1639.95,11182133.0,HDFCBANK
2024-08-27T00:00:00.000000,1643.4,1647.4,1632.2,1637.75,17886622.0,HDFCBANK
2024-08-28T00:00:00.000000,1637.75,1639.75,1630.2,1637.1,13460594.0,HDFCBANK
2024-08-29T00:00:00.000000,1642.0,1644.4,1631.15,1638.55,24526302.0,HDFCBANK
2024-08-30T00:00:00.000000,1656.0,1662.0,1621.15,1636.9,222671060.0,HDFCBANK
2024-09-02T00:00:00.000000,1646.8,1646.8,1623.2,1626.95,17024840.0,HDFCBANK
2024-09-03T00:00:00.000000,1634.0,1639.95,1624.6,1637.35,18641430.0,HDFCBANK
2024-09-04T00:00:00.000000,1639.0,1644.8,1632.0,1641.8,12341372.0,HDFCBANK
2024-09-05T00:00:00.000000,1646.0,1649.9,1642.0,1645.45,11438159.0,HDFCBANK
2024-09-06T00:00:00.000000,1638.3,1647.75,1634.1,1636.95,13014801.0,HDFCBANK
2024-09-09T00:00:00.000000,1638.0,1648.5,1630.1,1646.5,11896457.0,HDFCBANK
2024-09-10T00:00:00.000000,1654.0,1654.0,1638.0,1650.35,13303323.0,HDFCBANK
2024-09-11T00:00:00.000000,1650.4,1652.5,1639.2,1643.9,11113342.0,HDFCBANK
2024-09-12T00:00:00.000000,1654.0,1670.0,1647.05,1666.6,16212023.0,HDFCBANK
2024-09-13T00:00:00.000000,1674.0,1674.0,1657.05,1665.95,11930266.0,HDFCBANK
2024-09-16T00:00:00.000000,1667.0,1677.8,1664.05,1670.95,7586410.0,HDFCBANK
2024-09-17T00:00:00.000000,1678.0,1678.0,1664.15,1668.8,10063561.0,HDFCBANK
2024-09-18T00:00:00.000000,1671.85,1698.9,1671.1,1694.8,20458672.0,HDFCBANK
2024-09-19T00:00:00.000000,1699.2,1719.0,1699.15,1708.5,15325888.0,HDFCBANK
2022-09-19T00:00:00.000000,1489.0,1514.0,1480.0,1502.6,6038019.0,HDFCBANK
2022-09-20T00:00:00.000000,1514.0,1524.0,1509.9,1520.7,5390834.0,HDFCBANK
2022-09-21T00:00:00.000000,1508.0,1521.5,1505.0,1518.35,4536152.0,HDFCBANK
2022-09-22T00:00:00.000000,1502.0,1510.15,1482.75,1486.0,6024072.0,HDFCBANK
2022-09-23T00:00:00.000000,1472.35,1475.0,1437.0,1446.15,7903126.0,HDFCBANK
2022-09-26T00:00:00.000000,1425.35,1436.45,1418.0,1426.65,4461743.0,HDFCBANK
2022-09-27T00:00:00.000000,1432.4,1440.0,1407.0,1413.85,6319850.0,HDFCBANK
2022-09-28T00:00:00.000000,1406.0,1410.6,1385.9,1389.55,5908066.0,HDFCBANK
2022-09-29T00:00:00.000000,1396.3,1402.2,1378.8,1382.35,7205194.0,HDFCBANK
2022-09-30T00:00:00.000000,1378.8,1431.45,1365.0,1421.35,7890878.0,HDFCBANK
2022-10-03T00:00:00.000000,1409.95,1417.85,1401.1,1413.2,5770556.0,HDFCBANK
2022-10-04T00:00:00.000000,1429.5,1458.0,1426.15,1453.0,5769263.0,HDFCBANK
2022-10-06T00:00:00.000000,1459.95,1462.6,1434.2,1437.0,6274599.0,HDFCBANK
2022-10-07T00:00:00.000000,1430.25,1434.95,1420.35,1430.8,6648997.0,HDFCBANK
2022-10-10T00:00:00.000000,1408.0,1426.0,1398.2,1415.0,6554651.0,HDFCBANK
2022-10-11T00:00:00.000000,1401.1,1417.0,1399.45,1400.65,7260810.0,HDFCBANK
2022-10-12T00:00:00.000000,1403.2,1414.85,1397.3,1409.8,4612525.0,HDFCBANK
2022-10-13T00:00:00.000000,1402.05,1406.25,1384.0,1393.6,7357117.0,HDFCBANK
2022-10-14T00:00:00.000000,1417.0,1447.0,1415.25,1439.0,6424960.0,HDFCBANK
2022-10-17T00:00:00.000000,1435.0,1457.6,1427.0,1446.55,9205250.0,HDFCBANK
2022-10-18T00:00:00.000000,1458.05,1462.9,1440.0,1443.85,5280554.0,HDFCBANK
2022-10-19T00:00:00.000000,1464.0,1477.4,1453.4,1458.65,6483520.0,HDFCBANK
2022-10-20T00:00:00.000000,1444.0,1452.9,1442.5,1448.8,3949039.0,HDFCBANK
2022-10-21T00:00:00.000000,1452.0,1457.65,1434.0,1438.6,5246303.0,HDFCBANK
2022-10-24T00:00:00.000000,1454.3,1463.0,1454.3,1461.05,1083897.0,HDFCBANK
2022-10-25T00:00:00.000000,1461.1,1467.8,1445.0,1450.9,6886697.0,HDFCBANK
2022-10-27T00:00:00.000000,1464.5,1467.35,1451.25,1454.4,7968638.0,HDFCBANK
2022-10-28T00:00:00.000000,1450.0,1467.0,1447.4,1458.7,5237139.0,HDFCBANK
2022-10-31T00:00:00.000000,1472.0,1498.0,1467.25,1496.7,6415264.0,HDFCBANK
2022-11-01T00:00:00.000000,1503.5,1529.0,1498.9,1513.25,9536878.0,HDFCBANK
